id,professional_roles,experience,schedule,employment,employer,accept_handicapped,key_skills,city,salary_from,salary_to,field_of_activity
86299151,"Менеджер по маркетингу, интернет-маркетолог",1-3,full_day,full,Территория тайги,0,Продажи,Томск,35000,50000,Маркетинг и реклама
86299151,"Менеджер по маркетингу, интернет-маркетолог",1-3,full_day,full,Территория тайги,0,Многозадачность,Томск,35000,50000,Маркетинг и реклама
86299292,Администратор,0,full_day,full,Территория тайги,0,Коммуникативная грамотность,Томск,25000,38824,Сфера обслуживания
86299292,Администратор,0,full_day,full,Территория тайги,0,Ведение документооборота,Томск,25000,38824,Сфера обслуживания
86299292,Администратор,0,full_day,full,Территория тайги,0,Многозадачность,Томск,25000,38824,Сфера обслуживания
86299292,Администратор,0,full_day,full,Территория тайги,0,Базовые знания ПК,Томск,25000,38824,Сфера обслуживания
86299292,Администратор,0,full_day,full,Территория тайги,0,Работа в команде,Томск,25000,38824,Сфера обслуживания
86299554,Экономист,1-3,full_day,full,МБУ Томск САХ,0,1С: Предприятие,Томск,31000,45659,Финансы и бухгалтерия
86299554,Экономист,1-3,full_day,full,МБУ Томск САХ,0,Бюджетирование,Томск,31000,45659,Финансы и бухгалтерия
86299554,Экономист,1-3,full_day,full,МБУ Томск САХ,0,Коммуникативная грамотность,Томск,31000,45659,Финансы и бухгалтерия
86299554,Экономист,1-3,full_day,full,МБУ Томск САХ,0,Ведение финансовой отчетности,Томск,31000,45659,Финансы и бухгалтерия
86299554,Экономист,1-3,full_day,full,МБУ Томск САХ,0,Финансовый анализ,Томск,31000,45659,Финансы и бухгалтерия
86299554,Экономист,1-3,full_day,full,МБУ Томск САХ,0,Экономический анализ,Томск,31000,45659,Финансы и бухгалтерия
86299753,"Продавец-консультант, продавец-кассир",0,full_day,full,FIX PRICE,0,Администрирование серверов и рабочих станций,Томск,38300,43300,Торговля и продажи
86299753,"Продавец-консультант, продавец-кассир",0,full_day,full,FIX PRICE,0,Мерчандайзинг,Томск,38300,43300,Торговля и продажи
86299753,"Продавец-консультант, продавец-кассир",0,full_day,full,FIX PRICE,0,Коучинг и проведение тренингов,Томск,38300,43300,Торговля и продажи
86299753,"Продавец-консультант, продавец-кассир",0,full_day,full,FIX PRICE,0,Работа на кассе,Томск,38300,43300,Торговля и продажи
86299884,Другое,0,shift,full,Цветочный домик,0,Грамотная речь,Томск,15000,30000,Другие сферы
86300048,Монтажник,1-3,labor,full,Подразделение ООО БММ г. Барнаул,0,Монтаж металлоконструкций,Томск,90000,160000,Производство и технические специальности
86300048,Монтажник,1-3,labor,full,Подразделение ООО БММ г. Барнаул,0,Выполнение строительно-монтажных работ,Томск,90000,160000,Производство и технические специальности
86300048,Монтажник,1-3,labor,full,Подразделение ООО БММ г. Барнаул,0,Чтение чертежей,Томск,90000,160000,Производство и технические специальности
86300091,"Администратор магазина, администратор торгового зала",1-3,full_day,full,FIX PRICE,0,Контроль сроков годности,Томск,42850,47850,Торговля и продажи
86300091,"Администратор магазина, администратор торгового зала",1-3,full_day,full,FIX PRICE,0,Коучинг и проведение тренингов,Томск,42850,47850,Торговля и продажи
86300091,"Администратор магазина, администратор торгового зала",1-3,full_day,full,FIX PRICE,0,Работа на кассе,Томск,42850,47850,Торговля и продажи
86300091,"Администратор магазина, администратор торгового зала",1-3,full_day,full,FIX PRICE,0,Учет товарно-материальных ценностей,Томск,42850,47850,Торговля и продажи
88098527,Грузчик,0,shift,full,Компания Эскимос,0,Контроль отгрузок,Томск,30000,36793,Склад и грузоперевозки
88098527,Грузчик,0,shift,full,Компания Эскимос,0,Контроль доставки,Томск,30000,36793,Склад и грузоперевозки
88098527,Грузчик,0,shift,full,Компания Эскимос,0,Работа в команде,Томск,30000,36793,Склад и грузоперевозки
88098623,Другое,3-6,remote,full,Кадровое Агентство Averina.agency,0,1С: Бухгалтерия,Томск,150000,300000,Другие сферы
88098623,Другое,3-6,remote,full,Кадровое Агентство Averina.agency,0,1С: Комплексная автоматизация,Томск,150000,300000,Другие сферы
88098623,Другое,3-6,remote,full,Кадровое Агентство Averina.agency,0,1С: Розница,Томск,150000,300000,Другие сферы
88098623,Другое,3-6,remote,full,Кадровое Агентство Averina.agency,0,1С: Предприятие. Управление производственным предприятием,Томск,150000,300000,Другие сферы
88098623,Другое,3-6,remote,full,Кадровое Агентство Averina.agency,0,1С: Управление торговлей,Томск,150000,300000,Другие сферы
88098958,"Упаковщик, комплектовщик",0,flexible,part,Департамент Ф53,0,Внимательность,Томск,75990,77000,Склад и грузоперевозки
88098958,"Упаковщик, комплектовщик",0,flexible,part,Департамент Ф53,0,Обучаемость и адаптивность,Томск,75990,77000,Склад и грузоперевозки
88102466,Технолог,3-6,shift,full,Пекарня Пирога,0,Контроль качества,Томск,45000,60000,Производство и технические специальности
88102466,Технолог,3-6,shift,full,Пекарня Пирога,0,Лидерство,Томск,45000,60000,Производство и технические специальности
88102466,Технолог,3-6,shift,full,Пекарня Пирога,0,Многозадачность,Томск,45000,60000,Производство и технические специальности
88102466,Технолог,3-6,shift,full,Пекарня Пирога,0,Организаторские навыки,Томск,45000,60000,Производство и технические специальности
88102466,Технолог,3-6,shift,full,Пекарня Пирога,0,Производственное планирование,Томск,45000,60000,Производство и технические специальности
88102466,Технолог,3-6,shift,full,Пекарня Пирога,0,Работа в команде,Томск,45000,60000,Производство и технические специальности
88102466,Технолог,3-6,shift,full,Пекарня Пирога,0,Управление персоналом,Томск,45000,60000,Производство и технические специальности
88102466,Технолог,3-6,shift,full,Пекарня Пирога,0,Управление производством,Томск,45000,60000,Производство и технические специальности
88102645,"Менеджер по продажам, менеджер по работе с клиентами",1-3,full_day,full,РК Сделаем,0,Коммуникативная грамотность,Томск,20000,35000,Торговля и продажи
88102645,"Менеджер по продажам, менеджер по работе с клиентами",1-3,full_day,full,РК Сделаем,0,Информационная грамотность,Томск,20000,35000,Торговля и продажи
88094151,Монтажник,1-3,labor,full,Стройтранснефтегаз,0,Организация процесса строительства,Томск,60874,140000,Производство и технические специальности
88094151,Монтажник,1-3,labor,full,Стройтранснефтегаз,0,Выполнение строительно-монтажных работ,Томск,60874,140000,Производство и технические специальности
88094151,Монтажник,1-3,labor,full,Стройтранснефтегаз,0,Чтение чертежей,Томск,60874,140000,Производство и технические специальности
88107546,Кредитный специалист,0,full_day,full,Банк Открытие,0,Продажи,Стрежевой,39686,64238,Финансы и бухгалтерия
88107546,Кредитный специалист,0,full_day,full,Банк Открытие,0,Клиентоориентированность,Стрежевой,39686,64238,Финансы и бухгалтерия
88107546,Кредитный специалист,0,full_day,full,Банк Открытие,0,Консультирование и ведение клиентов,Стрежевой,39686,64238,Финансы и бухгалтерия
88107546,Кредитный специалист,0,full_day,full,Банк Открытие,0,Работа в команде,Стрежевой,39686,64238,Финансы и бухгалтерия
88107546,Кредитный специалист,0,full_day,full,Банк Открытие,0,Коммуникативная грамотность,Стрежевой,39686,64238,Финансы и бухгалтерия
91900929,Аналитик,1-3,full_day,full,Центр финансовых технологий,0,SQL,Томск,64038,97812,Аналитика и исследования
91900929,Аналитик,1-3,full_day,full,Центр финансовых технологий,0,Работа в команде,Томск,64038,97812,Аналитика и исследования
91900929,Аналитик,1-3,full_day,full,Центр финансовых технологий,0,Формирование технических заданий,Томск,64038,97812,Аналитика и исследования
91900929,Аналитик,1-3,full_day,full,Центр финансовых технологий,0,Системный анализ,Томск,64038,97812,Аналитика и исследования
91900929,Аналитик,1-3,full_day,full,Центр финансовых технологий,0,QA / Тестирование,Томск,64038,97812,Аналитика и исследования
91901098,Руководитель группы разработки,3-6,remote,full,БФ Нужна Помощь,1,Формирование технических заданий,Томск,94931,143000,IT и технологии
91901098,Руководитель группы разработки,3-6,remote,full,БФ Нужна Помощь,1,Управление персоналом,Томск,94931,143000,IT и технологии
91905157,Администратор,1-3,full_day,full,Люмена,0,Коммуникативная грамотность,Томск,30000,35000,Сфера обслуживания
91905157,Администратор,1-3,full_day,full,Люмена,0,Клиентоориентированность,Томск,30000,35000,Сфера обслуживания
91905157,Администратор,1-3,full_day,full,Люмена,0,Информационная грамотность,Томск,30000,35000,Сфера обслуживания
91420692,"Менеджер по продажам, менеджер по работе с клиентами",1-3,full_day,full,Северсккабель,0,Продажи,Северск (Томская область),45395,84520,Торговля и продажи
91420692,"Менеджер по продажам, менеджер по работе с клиентами",1-3,full_day,full,Северсккабель,0,Составление договоров,Северск (Томская область),45395,84520,Торговля и продажи
91420692,"Менеджер по продажам, менеджер по работе с клиентами",1-3,full_day,full,Северсккабель,0,Клиентоориентированность,Северск (Томская область),45395,84520,Торговля и продажи
91420692,"Менеджер по продажам, менеджер по работе с клиентами",1-3,full_day,full,Северсккабель,0,Ведение документооборота,Северск (Томская область),45395,84520,Торговля и продажи
91420692,"Менеджер по продажам, менеджер по работе с клиентами",1-3,full_day,full,Северсккабель,0,Подготовка коммерческих предложений,Северск (Томская область),45395,84520,Торговля и продажи
91420692,"Менеджер по продажам, менеджер по работе с клиентами",1-3,full_day,full,Северсккабель,0,Поиск и привлечение новых клиентов,Северск (Томская область),45395,84520,Торговля и продажи
91420692,"Менеджер по продажам, менеджер по работе с клиентами",1-3,full_day,full,Северсккабель,0,Продажа страховых продуктов,Северск (Томская область),45395,84520,Торговля и продажи
91420692,"Менеджер по продажам, менеджер по работе с клиентами",1-3,full_day,full,Северсккабель,0,Консультирование и ведение клиентов,Северск (Томская область),45395,84520,Торговля и продажи
91420692,"Менеджер по продажам, менеджер по работе с клиентами",1-3,full_day,full,Северсккабель,0,Взаимодействие с клиентами и заказчиками,Северск (Томская область),45395,84520,Торговля и продажи
91420692,"Менеджер по продажам, менеджер по работе с клиентами",1-3,full_day,full,Северсккабель,0,Коммуникативная грамотность,Северск (Томская область),45395,84520,Торговля и продажи
91420693,"Менеджер по продажам, менеджер по работе с клиентами",1-3,full_day,full,Северсккабель,0,Продажи,Томск,45395,84520,Торговля и продажи
91420693,"Менеджер по продажам, менеджер по работе с клиентами",1-3,full_day,full,Северсккабель,0,Составление договоров,Томск,45395,84520,Торговля и продажи
91420693,"Менеджер по продажам, менеджер по работе с клиентами",1-3,full_day,full,Северсккабель,0,Клиентоориентированность,Томск,45395,84520,Торговля и продажи
91420693,"Менеджер по продажам, менеджер по работе с клиентами",1-3,full_day,full,Северсккабель,0,Ведение документооборота,Томск,45395,84520,Торговля и продажи
91420693,"Менеджер по продажам, менеджер по работе с клиентами",1-3,full_day,full,Северсккабель,0,Подготовка коммерческих предложений,Томск,45395,84520,Торговля и продажи
91420693,"Менеджер по продажам, менеджер по работе с клиентами",1-3,full_day,full,Северсккабель,0,Поиск и привлечение новых клиентов,Томск,45395,84520,Торговля и продажи
91420693,"Менеджер по продажам, менеджер по работе с клиентами",1-3,full_day,full,Северсккабель,0,Продажа страховых продуктов,Томск,45395,84520,Торговля и продажи
91420693,"Менеджер по продажам, менеджер по работе с клиентами",1-3,full_day,full,Северсккабель,0,Консультирование и ведение клиентов,Томск,45395,84520,Торговля и продажи
91420693,"Менеджер по продажам, менеджер по работе с клиентами",1-3,full_day,full,Северсккабель,0,Взаимодействие с клиентами и заказчиками,Томск,45395,84520,Торговля и продажи
91420693,"Менеджер по продажам, менеджер по работе с клиентами",1-3,full_day,full,Северсккабель,0,Коммуникативная грамотность,Томск,45395,84520,Торговля и продажи
91906412,"Слесарь, сантехник",1-3,full_day,full,СУ ТДСК,0,Грамотная речь,Томск,40000,50000,Производство и технические специальности
91906412,"Слесарь, сантехник",1-3,full_day,full,СУ ТДСК,0,Ответственность,Томск,40000,50000,Производство и технические специальности
91906412,"Слесарь, сантехник",1-3,full_day,full,СУ ТДСК,0,Самоорганизованность,Томск,40000,50000,Производство и технические специальности
91906412,"Слесарь, сантехник",1-3,full_day,full,СУ ТДСК,0,Многозадачность,Томск,40000,50000,Производство и технические специальности
91906412,"Слесарь, сантехник",1-3,full_day,full,СУ ТДСК,0,Базовые знания ПК,Томск,40000,50000,Производство и технические специальности
91906905,"Начальник смены, мастер участка",3-6,labor,full,ТрансСервис,0,Работа в команде,Стрежевой,93858,145000,Производство и технические специальности
91906905,"Начальник смены, мастер участка",3-6,labor,full,ТрансСервис,0,Многозадачность,Стрежевой,93858,145000,Производство и технические специальности
91906905,"Начальник смены, мастер участка",3-6,labor,full,ТрансСервис,0,Стрессоустойчивость,Стрежевой,93858,145000,Производство и технические специальности
91338651,"Повар, пекарь, кондитер",1-3,full_day,full,Мега Фуд,1,Знание и соблюдение санитарных норм,Томск,37000,40000,Сфера обслуживания
91338651,"Повар, пекарь, кондитер",1-3,full_day,full,Мега Фуд,1,Работа по технологическим и технико-технологическим картам,Томск,37000,40000,Сфера обслуживания
91907336,"Видеооператор, видеомонтажер",1-3,full_day,full,ОГАУК Томский областной Театр юного зрителя,0,Монтаж видео,Томск,35000,71904,Творчество и медиа
91907336,"Видеооператор, видеомонтажер",1-3,full_day,full,ОГАУК Томский областной Театр юного зрителя,0,Видеосъемка,Томск,35000,71904,Творчество и медиа
91907336,"Видеооператор, видеомонтажер",1-3,full_day,full,ОГАУК Томский областной Театр юного зрителя,0,Обработка аудио,Томск,35000,71904,Творчество и медиа
91907687,Системный аналитик,1-3,remote,full,Центр финансовых технологий,0,API,Томск,108571,136704,IT и технологии
91907687,Системный аналитик,1-3,remote,full,Центр финансовых технологий,0,SQL,Томск,108571,136704,IT и технологии
91907687,Системный аналитик,1-3,remote,full,Центр финансовых технологий,0,UML,Томск,108571,136704,IT и технологии
91907799,Машинист,1-3,labor,full,Опытный завод Нефтехим - Сервис,0,Нефтепереработка,Томск,181000,202000,Транспорт и логистика
76017977,Другое,0,full_day,full,ОГКУ ЦЗН города Томска и Томского района,0,Autodesk Revit,Томск,50000,61829,Другие сферы
76017977,Другое,0,full_day,full,ОГКУ ЦЗН города Томска и Томского района,0,КОМПАС-3D,Томск,50000,61829,Другие сферы
76017977,Другое,0,full_day,full,ОГКУ ЦЗН города Томска и Томского района,0,Проектно-конструкторская деятельность,Томск,50000,61829,Другие сферы
76017977,Другое,0,full_day,full,ОГКУ ЦЗН города Томска и Томского района,0,Разработка проектной документации,Томск,50000,61829,Другие сферы
76018000,"Программист, разработчик",1-3,full_day,full,ОГКУ ЦЗН города Томска и Томского района,0,1С: Бухгалтерия,Томск,30000,159807,IT и технологии
76018000,"Программист, разработчик",1-3,full_day,full,ОГКУ ЦЗН города Томска и Томского района,0,1С: Предприятие,Томск,30000,159807,IT и технологии
76018000,"Программист, разработчик",1-3,full_day,full,ОГКУ ЦЗН города Томска и Томского района,0,Разработка 1С,Томск,30000,159807,IT и технологии
76026259,Врач,0,full_day,full,ГБУЗ Кимрская ЦРБ,0,Ведение документооборота,Томск,45000,60000,Медицина и фармацевтика
76026259,Врач,0,full_day,full,ГБУЗ Кимрская ЦРБ,0,Организаторские навыки,Томск,45000,60000,Медицина и фармацевтика
76026259,Врач,0,full_day,full,ГБУЗ Кимрская ЦРБ,0,Базовые знания ПК,Томск,45000,60000,Медицина и фармацевтика
76026259,Врач,0,full_day,full,ГБУЗ Кимрская ЦРБ,0,Работа в команде,Томск,45000,60000,Медицина и фармацевтика
76027023,Другое,1-3,full_day,full,"Компания ЭлеСи, Томск",0,Базовые знания ПК,Томск,40000,61829,Другие сферы
76027023,Другое,1-3,full_day,full,"Компания ЭлеСи, Томск",0,Microsoft Excel,Томск,40000,61829,Другие сферы
76027023,Другое,1-3,full_day,full,"Компания ЭлеСи, Томск",0,Работа с оргтехникой,Томск,40000,61829,Другие сферы
76027023,Другое,1-3,full_day,full,"Компания ЭлеСи, Томск",0,Внимательность,Томск,40000,61829,Другие сферы
76027023,Другое,1-3,full_day,full,"Компания ЭлеСи, Томск",0,Работа в команде,Томск,40000,61829,Другие сферы
76027582,"Менеджер по продажам, менеджер по работе с клиентами",0,full_day,full,Стройся,0,1С: Документооборот,Томск,45395,84520,Торговля и продажи
76027582,"Менеджер по продажам, менеджер по работе с клиентами",0,full_day,full,Стройся,0,1С: Управление торговлей,Томск,45395,84520,Торговля и продажи
76027582,"Менеджер по продажам, менеджер по работе с клиентами",0,full_day,full,Стройся,0,Продажи,Томск,45395,84520,Торговля и продажи
76027582,"Менеджер по продажам, менеджер по работе с клиентами",0,full_day,full,Стройся,0,Коммуникативная грамотность,Томск,45395,84520,Торговля и продажи
76027582,"Менеджер по продажам, менеджер по работе с клиентами",0,full_day,full,Стройся,0,Поиск и привлечение новых клиентов,Томск,45395,84520,Торговля и продажи
76027582,"Менеджер по продажам, менеджер по работе с клиентами",0,full_day,full,Стройся,0,Работа в команде,Томск,45395,84520,Торговля и продажи
76027582,"Менеджер по продажам, менеджер по работе с клиентами",0,full_day,full,Стройся,0,Ведение документооборота,Томск,45395,84520,Торговля и продажи
76027582,"Менеджер по продажам, менеджер по работе с клиентами",0,full_day,full,Стройся,0,Работа с документами,Томск,45395,84520,Торговля и продажи
76027582,"Менеджер по продажам, менеджер по работе с клиентами",0,full_day,full,Стройся,0,Управление и планирование продаж,Томск,45395,84520,Торговля и продажи
76027845,Бухгалтер,6-,full_day,full,Транспортная компания Восток,0,1С: Бухгалтерия,Томск,45000,47377,Финансы и бухгалтерия
76027845,Бухгалтер,6-,full_day,full,Транспортная компания Восток,0,Microsoft Excel,Томск,45000,47377,Финансы и бухгалтерия
76027845,Бухгалтер,6-,full_day,full,Транспортная компания Восток,0,Работа с поставщиками,Томск,45000,47377,Финансы и бухгалтерия
76027845,Бухгалтер,6-,full_day,full,Транспортная компания Восток,0,Ведение документооборота,Томск,45000,47377,Финансы и бухгалтерия
76027845,Бухгалтер,6-,full_day,full,Транспортная компания Восток,0,Базовые знания ПК,Томск,45000,47377,Финансы и бухгалтерия
76027845,Бухгалтер,6-,full_day,full,Транспортная компания Восток,0,Работа с документами,Томск,45000,47377,Финансы и бухгалтерия
76027845,Бухгалтер,6-,full_day,full,Транспортная компания Восток,0,Ведение складского документооборота,Томск,45000,47377,Финансы и бухгалтерия
76028021,"Официант, бармен, бариста",0,shift,full,Пекарня Пирога,0,Грамотная речь,Томск,35000,38000,Сфера обслуживания
76028021,"Официант, бармен, бариста",0,shift,full,Пекарня Пирога,0,Коммуникативная грамотность,Томск,35000,38000,Сфера обслуживания
76028021,"Официант, бармен, бариста",0,shift,full,Пекарня Пирога,0,Обучаемость и адаптивность,Томск,35000,38000,Сфера обслуживания
76028021,"Официант, бармен, бариста",0,shift,full,Пекарня Пирога,0,Позитивное мышление,Томск,35000,38000,Сфера обслуживания
76028021,"Официант, бармен, бариста",0,shift,full,Пекарня Пирога,0,Работа в команде,Томск,35000,38000,Сфера обслуживания
76028582,Другое,1-3,shift,full,ОГБПОУ Томский базовый медицинский колледж,0,Организаторские навыки,Томск,47300,61829,Другие сферы
76028582,Другое,1-3,shift,full,ОГБПОУ Томский базовый медицинский колледж,0,Ответственность,Томск,47300,61829,Другие сферы
76028582,Другое,1-3,shift,full,ОГБПОУ Томский базовый медицинский колледж,0,Многозадачность,Томск,47300,61829,Другие сферы
76029546,Торговый представитель,1-3,full_day,full,Стройся,0,Продажи,Томск,51937,85654,Торговля и продажи
76029546,Торговый представитель,1-3,full_day,full,Стройся,0,Коммуникативная грамотность,Томск,51937,85654,Торговля и продажи
76029546,Торговый представитель,1-3,full_day,full,Стройся,0,Грамотная речь,Томск,51937,85654,Торговля и продажи
76029546,Торговый представитель,1-3,full_day,full,Стройся,0,Составление договоров,Томск,51937,85654,Торговля и продажи
76029546,Торговый представитель,1-3,full_day,full,Стройся,0,Публичные выступления и проведение презентаций,Томск,51937,85654,Торговля и продажи
76029546,Торговый представитель,1-3,full_day,full,Стройся,0,Организаторские навыки,Томск,51937,85654,Торговля и продажи
76029546,Торговый представитель,1-3,full_day,full,Стройся,0,Управление и планирование продаж,Томск,51937,85654,Торговля и продажи
76029546,Торговый представитель,1-3,full_day,full,Стройся,0,Поиск и привлечение новых клиентов,Томск,51937,85654,Торговля и продажи
76029722,Мерчандайзер,0,full_day,full,Стройся,0,Знание основ в области маркетинга,Томск,28353,35000,Торговля и продажи
76029722,Мерчандайзер,0,full_day,full,Стройся,0,Мерчандайзинг,Томск,28353,35000,Торговля и продажи
76029722,Мерчандайзер,0,full_day,full,Стройся,0,Организация и контроль промо-акций,Томск,28353,35000,Торговля и продажи
76031695,"Программист, разработчик",1-3,full_day,full,Элекард,0,HTML/CSS,Томск,35000,80000,IT и технологии
76031695,"Программист, разработчик",1-3,full_day,full,Элекард,0,Javascript,Томск,35000,80000,IT и технологии
76031695,"Программист, разработчик",1-3,full_day,full,Элекард,0,Навыки верстки сайтов,Томск,35000,80000,IT и технологии
76032140,Технолог,3-6,labor,full,Альпы,0,Составление договоров,Томск,88942,400000,Производство и технические специальности
76032140,Технолог,3-6,labor,full,Альпы,0,Контроль качества,Томск,88942,400000,Производство и технические специальности
76032140,Технолог,3-6,labor,full,Альпы,0,Самоорганизованность,Томск,88942,400000,Производство и технические специальности
76032140,Технолог,3-6,labor,full,Альпы,0,Организаторские навыки,Томск,88942,400000,Производство и технические специальности
76033100,"Слесарь, сантехник",1-3,labor,full,Смартех Инжиниринг,0,AutoCAD,Томск,150000,150000,Производство и технические специальности
76033100,"Слесарь, сантехник",1-3,labor,full,Смартех Инжиниринг,0,Выполнение пуско-наладочных работ,Томск,150000,150000,Производство и технические специальности
76033100,"Слесарь, сантехник",1-3,labor,full,Смартех Инжиниринг,0,Работа с оргтехникой,Томск,150000,150000,Производство и технические специальности
76033523,"Токарь, фрезеровщик, шлифовщик",0,full_day,full,Томский Электротехнический Завод,0,Ответственность,Томск,30000,35000,Производство и технические специальности
76033523,"Токарь, фрезеровщик, шлифовщик",0,full_day,full,Томский Электротехнический Завод,0,Работа в команде,Томск,30000,35000,Производство и технические специальности
76033523,"Токарь, фрезеровщик, шлифовщик",0,full_day,full,Томский Электротехнический Завод,0,Внимательность,Томск,30000,35000,Производство и технические специальности
76033867,"Инженер по охране труда и технике безопасности, инженер-эколог",1-3,full_day,full,Птицефабрика Томская,0,Контроль качества,Томск,65015,77000,Инженерия и строительство
76033867,"Инженер по охране труда и технике безопасности, инженер-эколог",1-3,full_day,full,Птицефабрика Томская,0,Организаторские навыки,Томск,65015,77000,Инженерия и строительство
76033867,"Инженер по охране труда и технике безопасности, инженер-эколог",1-3,full_day,full,Птицефабрика Томская,0,Управление персоналом,Томск,65015,77000,Инженерия и строительство
76024964,"Фитнес-тренер, инструктор тренажерного зала",3-6,shift,full,Газпром трансгаз Томск,0,Креативное мышление,Томск,31584,82333,Спорт и фитнес
76024964,"Фитнес-тренер, инструктор тренажерного зала",3-6,shift,full,Газпром трансгаз Томск,0,Коммуникативная грамотность,Томск,31584,82333,Спорт и фитнес
76034882,Геодезист,1-3,labor,full,Борнэо-Строй,0,Adobe Photoshop,Томск,170000,170000,Инженерия и строительство
76034882,Геодезист,1-3,labor,full,Борнэо-Строй,0,AutoCAD,Томск,170000,170000,Инженерия и строительство
76034882,Геодезист,1-3,labor,full,Борнэо-Строй,0,Коммуникативная грамотность,Томск,170000,170000,Инженерия и строительство
76034882,Геодезист,1-3,labor,full,Борнэо-Строй,0,Ведение документооборота,Томск,170000,170000,Инженерия и строительство
76034882,Геодезист,1-3,labor,full,Борнэо-Строй,0,Чтение проектной документации,Томск,170000,170000,Инженерия и строительство
87647677,Оператор производственной линии,0,full_day,full,Томлесдрев,0,Ведение документооборота,Северск (Томская область),43000,44846,Производство и технические специальности
87647677,Оператор производственной линии,0,full_day,full,Томлесдрев,0,Базовые знания ПК,Северск (Томская область),43000,44846,Производство и технические специальности
87647677,Оператор производственной линии,0,full_day,full,Томлесдрев,0,Работа в команде,Северск (Томская область),43000,44846,Производство и технические специальности
87750972,Технолог,3-6,full_day,full,Томский Электротехнический Завод,0,1С: ERP,Томск,63550,88942,Производство и технические специальности
87750972,Технолог,3-6,full_day,full,Томский Электротехнический Завод,0,T-FLEX CAD,Томск,63550,88942,Производство и технические специальности
87750972,Технолог,3-6,full_day,full,Томский Электротехнический Завод,0,Аналитическое мышление,Томск,63550,88942,Производство и технические специальности
87750972,Технолог,3-6,full_day,full,Томский Электротехнический Завод,0,Ведение документооборота,Томск,63550,88942,Производство и технические специальности
87750972,Технолог,3-6,full_day,full,Томский Электротехнический Завод,0,Ответственность,Томск,63550,88942,Производство и технические специальности
87750972,Технолог,3-6,full_day,full,Томский Электротехнический Завод,0,Стрессоустойчивость,Томск,63550,88942,Производство и технические специальности
87750972,Технолог,3-6,full_day,full,Томский Электротехнический Завод,0,Работа в команде,Томск,63550,88942,Производство и технические специальности
87751001,"Менеджер по продажам, менеджер по работе с клиентами",1-3,full_day,full,МАНЭЛ,0,Грамотная речь,Томск,40000,84520,Торговля и продажи
87751001,"Менеджер по продажам, менеджер по работе с клиентами",1-3,full_day,full,МАНЭЛ,0,Ведение документооборота,Томск,40000,84520,Торговля и продажи
87751001,"Менеджер по продажам, менеджер по работе с клиентами",1-3,full_day,full,МАНЭЛ,0,Составление договоров,Томск,40000,84520,Торговля и продажи
87751001,"Менеджер по продажам, менеджер по работе с клиентами",1-3,full_day,full,МАНЭЛ,0,Базовые знания ПК,Томск,40000,84520,Торговля и продажи
87751001,"Менеджер по продажам, менеджер по работе с клиентами",1-3,full_day,full,МАНЭЛ,0,Управление базами данных,Томск,40000,84520,Торговля и продажи
87751001,"Менеджер по продажам, менеджер по работе с клиентами",1-3,full_day,full,МАНЭЛ,0,Консультирование и ведение клиентов,Томск,40000,84520,Торговля и продажи
87751194,Водитель,3-6,full_day,full,РН-Транспорт,0,Ведение документооборота,Стрежевой,78598,92164,Транспорт и логистика
87751194,Водитель,3-6,full_day,full,РН-Транспорт,0,Работа в команде,Стрежевой,78598,92164,Транспорт и логистика
87500435,"Инженер ПТО, инженер-сметчик",3-6,full_day,full,ООО Раум Инжиниринг,0,AutoCAD,Томск,70000,87449,Инженерия и строительство
87500435,"Инженер ПТО, инженер-сметчик",3-6,full_day,full,ООО Раум Инжиниринг,0,Чтение проектной документации,Томск,70000,87449,Инженерия и строительство
87500435,"Инженер ПТО, инженер-сметчик",3-6,full_day,full,ООО Раум Инжиниринг,0,Организация процесса строительства,Томск,70000,87449,Инженерия и строительство
87500435,"Инженер ПТО, инженер-сметчик",3-6,full_day,full,ООО Раум Инжиниринг,0,Ведение документооборота,Томск,70000,87449,Инженерия и строительство
87500435,"Инженер ПТО, инженер-сметчик",3-6,full_day,full,ООО Раум Инжиниринг,0,Выполнение производственного технического контроля,Томск,70000,87449,Инженерия и строительство
87500435,"Инженер ПТО, инженер-сметчик",3-6,full_day,full,ООО Раум Инжиниринг,0,Работа в команде,Томск,70000,87449,Инженерия и строительство
87751641,"Оператор call-центра, специалист контактного центра",1-3,remote,full,Ростелеком,0,Грамотная речь,Северск (Томская область),29367,52000,Сфера обслуживания
87751641,"Оператор call-центра, специалист контактного центра",1-3,remote,full,Ростелеком,0,Консультирование и ведение клиентов,Северск (Томская область),29367,52000,Сфера обслуживания
87751641,"Оператор call-центра, специалист контактного центра",1-3,remote,full,Ростелеком,0,Базовые знания ПК,Северск (Томская область),29367,52000,Сфера обслуживания
87703440,"Менеджер по продажам, менеджер по работе с клиентами",1-3,full_day,full,Банк ВТБ (ПАО),0,Продажи,Северск (Томская область),45395,84520,Торговля и продажи
87703440,"Менеджер по продажам, менеджер по работе с клиентами",1-3,full_day,full,Банк ВТБ (ПАО),0,Клиентоориентированность,Северск (Томская область),45395,84520,Торговля и продажи
